"field_id","itr_form","assessment_year","feature_area","schema_path","field_name","field_type","required","allowed_values","description","source_name","source_url","source_file","verification_status","source_reference"
"IF-1_202-00077","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.ProfitsInSalary","ProfitsInSalary","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.ProfitsInSalary"
"IF-1_202-00078","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10","AllwncExemptUs10","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10"
"IF-1_202-00079","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10.AllwncExemptUs10Dtls","AllwncExemptUs10Dtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10.AllwncExemptUs10Dtls"
"IF-1_202-00080","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10.TotalAllwncExemptUs10","TotalAllwncExemptUs10","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.AllwncExemptUs10.TotalAllwncExemptUs10"
"IF-1_202-00081","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.NetSalary","NetSalary","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.NetSalary"
"IF-1_202-00082","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.DeductionUs16","DeductionUs16","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.DeductionUs16"
"IF-1_202-00083","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.DeductionUs16ia","DeductionUs16ia","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.DeductionUs16ia"
"IF-1_202-00084","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.EntertainmentAlw16ii","EntertainmentAlw16ii","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.EntertainmentAlw16ii"
"IF-1_202-00085","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.ProfessionalTaxUs16iii","ProfessionalTaxUs16iii","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.ProfessionalTaxUs16iii"
"IF-1_202-00086","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.IncomeFromSal","IncomeFromSal","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.IncomeFromSal"
"IF-1_202-00087","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.PropertyDetails","PropertyDetails","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.PropertyDetails"
"IF-1_202-00088","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.TotalIncomeChargeableUnHP","TotalIncomeChargeableUnHP","integer","NO","","House Property income","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.TotalIncomeChargeableUnHP"
"IF-1_202-00089","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.IncomeOthSrc","IncomeOthSrc","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.IncomeOthSrc"
"IF-1_202-00090","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.OthersInc","OthersInc","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.OthersInc"
"IF-1_202-00091","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.OthersInc.OthersIncDtlsOthSrc","OthersIncDtlsOthSrc","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.OthersInc.OthersIncDtlsOthSrc"
"IF-1_202-00092","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.DeductionUs57iia","DeductionUs57iia","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.DeductionUs57iia"
"IF-1_202-00093","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.GrossTotIncome","GrossTotIncome","integer","YES","","Gross Total Income without LTCG u/s 112A","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.GrossTotIncome"
"IF-1_202-00094","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.GrossTotIncomeIncLTCG112A","GrossTotIncomeIncLTCG112A","integer","YES","","Gross Total Income including LTCG u/s 112A","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.GrossTotIncomeIncLTCG112A"
"IF-1_202-00095","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA","UsrDeductUndChapVIA","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA"
"IF-1_202-00096","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80C","Section80C","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80C"
"IF-1_202-00097","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCC","Section80CCC","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCC"
"IF-1_202-00098","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.PensionContribution80CCC","PensionContribution80CCC","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.PensionContribution80CCC"
"IF-1_202-00099","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployeeOrSE","Section80CCDEmployeeOrSE","integer","YES","","For Employee/SelfEmployed","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployeeOrSE"
"IF-1_202-00100","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCD1B","Section80CCD1B","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCD1B"
"IF-1_202-00101","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployer","Section80CCDEmployer","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployer"
"IF-1_202-00102","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.PRANDtls","PRANDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.PRANDtls"
"IF-1_202-00103","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80D","Section80D","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80D"
"IF-1_202-00104","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DD","Section80DD","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DD"
"IF-1_202-00105","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DDBUsrType","Section80DDBUsrType","","NO","1|2","1 : Self or dependent ; 2 : Self or Dependent - Senior Citizen","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DDBUsrType"
"IF-1_202-00106","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.NameOfSpecDisease80DDB","NameOfSpecDisease80DDB","","NO","a|b|c|d|e|f|g|h|i|j|k|l|m|n","a : Dementia; b : Dystonia Musculorum Deformans; c : Motor Neuron Disease; d : Ataxia; e : Chorea; f : Hemiballismus; g : Aphasia; h: Parkinsons Disease; i : Malignant Cancers; j : Full Blown Acquired Immuno-Deficiency Syndrome (AIDS); k:Chronic Renal failure; l:Hematological disorders; m: Hemophilia; n:Thalassaemia","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.NameOfSpecDisease80DDB"
"IF-1_202-00107","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DDB","Section80DDB","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80DDB"
"IF-1_202-00108","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80E","Section80E","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80E"
"IF-1_202-00109","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EE","Section80EE","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EE"
"IF-1_202-00110","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EEA","Section80EEA","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EEA"
"IF-1_202-00111","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EEB","Section80EEB","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80EEB"
"IF-1_202-00112","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80G","Section80G","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80G"
"IF-1_202-00113","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GG","Section80GG","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GG"
"IF-1_202-00114","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Form10BAAckNum","Form10BAAckNum","string","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Form10BAAckNum"
"IF-1_202-00115","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GGA","Section80GGA","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GGA"
"IF-1_202-00116","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GGC","Section80GGC","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80GGC"
"IF-1_202-00117","ITR-1","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80U","Section80U","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-06/ITR-1_2026_Main_V1.1.json","ITR-1_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR1.ITR1_IncomeDeductions.UsrDeductUndChapVIA.Section80U"
